task,partition,method,dim_percent,id_dim,seed,epochs,best_val_mae,test_mae,duration_sec,duration_hours,start_time,end_time,prediction_csv
mp_band_gap,bandgap_p01_6,fastfood,10,0.1,123,350,0.7776104726663107,0.7866802662337662,714.0,0.1983,2026-06-24T08:50:08+03:00,2026-06-24T09:02:02+03:00,bandgap_p01_6/predictions/bandgap_fastfood_bandgap_p01_6_dim010_seed123_epochs350_predictions.csv
mp_band_gap,bandgap_p01_6,fastfood,10,0.1,456,350,0.7619510387285118,0.7970203896103896,704.0,0.1956,2026-06-24T10:25:25+03:00,2026-06-24T10:37:09+03:00,bandgap_p01_6/predictions/bandgap_fastfood_bandgap_p01_6_dim010_seed456_epochs350_predictions.csv
mp_band_gap,bandgap_p01_6,fastfood,5,0.05,123,350,0.7994295693069944,0.7610352987012987,715.0,0.1986,2026-06-24T09:02:02+03:00,2026-06-24T09:13:57+03:00,bandgap_p01_6/predictions/bandgap_fastfood_bandgap_p01_6_dim005_seed123_epochs350_predictions.csv
mp_band_gap,bandgap_p01_6,fastfood,5,0.05,456,350,0.7568656727653433,0.6977429675324676,705.0,0.1958,2026-06-24T10:37:09+03:00,2026-06-24T10:48:54+03:00,bandgap_p01_6/predictions/bandgap_fastfood_bandgap_p01_6_dim005_seed456_epochs350_predictions.csv
mp_band_gap,bandgap_p01_7,fastfood,100,1.0,123,350,0.5960606186490622,0.8890083896103896,707.0,0.1964,2026-06-24T10:41:52+03:00,2026-06-24T10:53:39+03:00,bandgap_p01_7/predictions/bandgap_fastfood_bandgap_p01_7_dim100_seed123_epochs350_predictions.csv
mp_band_gap,bandgap_p01_7,fastfood,100,1.0,456,350,0.6462763632898714,0.7715485714285714,705.0,0.1958,2026-06-24T12:15:35+03:00,2026-06-24T12:27:20+03:00,bandgap_p01_7/predictions/bandgap_fastfood_bandgap_p01_7_dim100_seed456_epochs350_predictions.csv
mp_band_gap,bandgap_p01_7,fastfood,80,0.8,123,350,0.5910363680304727,0.808489461038961,713.0,0.1981,2026-06-24T10:53:39+03:00,2026-06-24T11:05:32+03:00,bandgap_p01_7/predictions/bandgap_fastfood_bandgap_p01_7_dim080_seed123_epochs350_predictions.csv
mp_band_gap,bandgap_p01_7,fastfood,80,0.8,456,350,0.6604749539092154,0.7873584480519481,697.0,0.1936,2026-06-24T12:27:20+03:00,2026-06-24T12:38:57+03:00,bandgap_p01_7/predictions/bandgap_fastfood_bandgap_p01_7_dim080_seed456_epochs350_predictions.csv
mp_band_gap,bandgap_p01_7,fastfood,60,0.6,123,350,0.6220229488171753,0.8354501298701299,699.0,0.1942,2026-06-24T11:05:32+03:00,2026-06-24T11:17:11+03:00,bandgap_p01_7/predictions/bandgap_fastfood_bandgap_p01_7_dim060_seed123_epochs350_predictions.csv
mp_band_gap,bandgap_p01_7,fastfood,60,0.6,456,350,0.6828273083974636,0.7543866363636365,695.0,0.1931,2026-06-24T12:38:57+03:00,2026-06-24T12:50:32+03:00,bandgap_p01_7/predictions/bandgap_fastfood_bandgap_p01_7_dim060_seed456_epochs350_predictions.csv
mp_band_gap,bandgap_p01_7,fastfood,50,0.5,123,350,0.6110891932694358,0.9391333376623376,697.0,0.1936,2026-06-24T11:17:11+03:00,2026-06-24T11:28:48+03:00,bandgap_p01_7/predictions/bandgap_fastfood_bandgap_p01_7_dim050_seed123_epochs350_predictions.csv
mp_band_gap,bandgap_p01_7,fastfood,50,0.5,456,350,0.6396999560802215,0.8459643961038961,709.0,0.1969,2026-06-24T12:50:32+03:00,2026-06-24T13:02:21+03:00,bandgap_p01_7/predictions/bandgap_fastfood_bandgap_p01_7_dim050_seed456_epochs350_predictions.csv
mp_band_gap,bandgap_p01_7,fastfood,45,0.45,123,350,0.61471870537207,0.8129472922077922,700.0,0.1944,2026-06-24T11:28:48+03:00,2026-06-24T11:40:28+03:00,bandgap_p01_7/predictions/bandgap_fastfood_bandgap_p01_7_dim045_seed123_epochs350_predictions.csv
mp_band_gap,bandgap_p01_7,fastfood,45,0.45,456,350,0.5972023634258221,0.7849462142857142,702.0,0.195,2026-06-24T13:02:21+03:00,2026-06-24T13:14:03+03:00,bandgap_p01_7/predictions/bandgap_fastfood_bandgap_p01_7_dim045_seed456_epochs350_predictions.csv
mp_band_gap,bandgap_p01_7,fastfood,20,0.2,123,350,0.628438385501795,0.8521309155844156,704.0,0.1956,2026-06-24T11:40:28+03:00,2026-06-24T11:52:12+03:00,bandgap_p01_7/predictions/bandgap_fastfood_bandgap_p01_7_dim020_seed123_epochs350_predictions.csv
mp_band_gap,bandgap_p01_7,fastfood,20,0.2,456,350,0.6461218205677142,0.8211296233766234,701.0,0.1947,2026-06-24T13:14:03+03:00,2026-06-24T13:25:44+03:00,bandgap_p01_7/predictions/bandgap_fastfood_bandgap_p01_7_dim020_seed456_epochs350_predictions.csv
mp_band_gap,bandgap_p01_7,fastfood,10,0.1,123,350,0.6571454549048212,0.8665829155844156,705.0,0.1958,2026-06-24T11:52:12+03:00,2026-06-24T12:03:57+03:00,bandgap_p01_7/predictions/bandgap_fastfood_bandgap_p01_7_dim010_seed123_epochs350_predictions.csv
mp_band_gap,bandgap_p01_7,fastfood,10,0.1,456,350,0.6199559215474437,0.7906896753246754,717.0,0.1992,2026-06-24T13:25:44+03:00,2026-06-24T13:37:41+03:00,bandgap_p01_7/predictions/bandgap_fastfood_bandgap_p01_7_dim010_seed456_epochs350_predictions.csv
mp_band_gap,bandgap_p01_7,fastfood,5,0.05,123,350,0.7072766469573253,0.8243102077922078,697.0,0.1936,2026-06-24T12:03:57+03:00,2026-06-24T12:15:34+03:00,bandgap_p01_7/predictions/bandgap_fastfood_bandgap_p01_7_dim005_seed123_epochs350_predictions.csv
mp_band_gap,bandgap_p01_7,fastfood,5,0.05,456,350,0.677317361232781,0.7943485714285714,698.0,0.1939,2026-06-24T13:37:41+03:00,2026-06-24T13:49:19+03:00,bandgap_p01_7/predictions/bandgap_fastfood_bandgap_p01_7_dim005_seed456_epochs350_predictions.csv
mp_band_gap,bandgap_p01_8,fastfood,100,1.0,123,350,0.7387172078379081,0.7088553506493507,681.0,0.1892,2026-06-24T10:48:58+03:00,2026-06-24T11:00:19+03:00,bandgap_p01_8/predictions/bandgap_fastfood_bandgap_p01_8_dim100_seed123_epochs350_predictions.csv
mp_band_gap,bandgap_p01_8,fastfood,100,1.0,456,350,0.6433649198443163,0.8056006753246754,702.0,0.195,2026-06-24T12:21:22+03:00,2026-06-24T12:33:04+03:00,bandgap_p01_8/predictions/bandgap_fastfood_bandgap_p01_8_dim100_seed456_epochs350_predictions.csv
mp_band_gap,bandgap_p01_8,fastfood,80,0.8,123,350,0.708562946296297,0.7877317012987013,689.0,0.1914,2026-06-24T11:00:19+03:00,2026-06-24T11:11:48+03:00,bandgap_p01_8/predictions/bandgap_fastfood_bandgap_p01_8_dim080_seed123_epochs350_predictions.csv
mp_band_gap,bandgap_p01_8,fastfood,80,0.8,456,350,0.6409194371663034,0.881428,701.0,0.1947,2026-06-24T12:33:04+03:00,2026-06-24T12:44:45+03:00,bandgap_p01_8/predictions/bandgap_fastfood_bandgap_p01_8_dim080_seed456_epochs350_predictions.csv
mp_band_gap,bandgap_p01_8,fastfood,60,0.6,123,350,0.7049727681733202,0.7672086168831169,686.0,0.1906,2026-06-24T11:11:48+03:00,2026-06-24T11:23:14+03:00,bandgap_p01_8/predictions/bandgap_fastfood_bandgap_p01_8_dim060_seed123_epochs350_predictions.csv
mp_band_gap,bandgap_p01_8,fastfood,60,0.6,456,350,0.6451466721191537,0.8113264220779222,700.0,0.1944,2026-06-24T12:44:45+03:00,2026-06-24T12:56:25+03:00,bandgap_p01_8/predictions/bandgap_fastfood_bandgap_p01_8_dim060_seed456_epochs350_predictions.csv
mp_band_gap,bandgap_p01_8,fastfood,50,0.5,123,350,0.7325306867423933,0.7895801883116883,689.0,0.1914,2026-06-24T11:23:14+03:00,2026-06-24T11:34:43+03:00,bandgap_p01_8/predictions/bandgap_fastfood_bandgap_p01_8_dim050_seed123_epochs350_predictions.csv
mp_band_gap,bandgap_p01_8,fastfood,50,0.5,456,350,0.6292577678395901,0.8576151753246752,705.0,0.1958,2026-06-24T12:56:25+03:00,2026-06-24T13:08:10+03:00,bandgap_p01_8/predictions/bandgap_fastfood_bandgap_p01_8_dim050_seed456_epochs350_predictions.csv
mp_band_gap,bandgap_p01_8,fastfood,45,0.45,123,350,0.7251392344332999,0.7963413246753247,704.0,0.1956,2026-06-24T11:34:43+03:00,2026-06-24T11:46:27+03:00,bandgap_p01_8/predictions/bandgap_fastfood_bandgap_p01_8_dim045_seed123_epochs350_predictions.csv
mp_band_gap,bandgap_p01_8,fastfood,45,0.45,456,350,0.6123244077607524,0.8873542857142857,697.0,0.1936,2026-06-24T13:08:10+03:00,2026-06-24T13:19:47+03:00,bandgap_p01_8/predictions/bandgap_fastfood_bandgap_p01_8_dim045_seed456_epochs350_predictions.csv
mp_band_gap,bandgap_p01_8,fastfood,20,0.2,123,350,0.7149755887949141,0.784381577922078,700.0,0.1944,2026-06-24T11:46:27+03:00,2026-06-24T11:58:07+03:00,bandgap_p01_8/predictions/bandgap_fastfood_bandgap_p01_8_dim020_seed123_epochs350_predictions.csv
mp_band_gap,bandgap_p01_8,fastfood,20,0.2,456,350,0.6424972680106293,0.9423832857142858,697.0,0.1936,2026-06-24T13:19:47+03:00,2026-06-24T13:31:24+03:00,bandgap_p01_8/predictions/bandgap_fastfood_bandgap_p01_8_dim020_seed456_epochs350_predictions.csv
mp_band_gap,bandgap_p01_8,fastfood,10,0.1,123,350,0.725958663795609,0.7545493896103895,695.0,0.1931,2026-06-24T11:58:07+03:00,2026-06-24T12:09:42+03:00,bandgap_p01_8/predictions/bandgap_fastfood_bandgap_p01_8_dim010_seed123_epochs350_predictions.csv
mp_band_gap,bandgap_p01_8,fastfood,10,0.1,456,350,0.6822688120009843,0.9554416688311688,697.0,0.1936,2026-06-24T13:31:24+03:00,2026-06-24T13:43:01+03:00,bandgap_p01_8/predictions/bandgap_fastfood_bandgap_p01_8_dim010_seed456_epochs350_predictions.csv
mp_band_gap,bandgap_p01_8,fastfood,5,0.05,123,350,0.7208955797250383,0.6862876818181819,699.0,0.1942,2026-06-24T12:09:42+03:00,2026-06-24T12:21:21+03:00,bandgap_p01_8/predictions/bandgap_fastfood_bandgap_p01_8_dim005_seed123_epochs350_predictions.csv
mp_band_gap,bandgap_p01_8,fastfood,5,0.05,456,350,0.6911763947136933,0.7955392012987013,696.0,0.1933,2026-06-24T13:43:01+03:00,2026-06-24T13:54:37+03:00,bandgap_p01_8/predictions/bandgap_fastfood_bandgap_p01_8_dim005_seed456_epochs350_predictions.csv
mp_band_gap,bandgap_p01_9,fastfood,100,1.0,123,350,0.6768560873861134,0.7398319415584416,707.0,0.1964,2026-06-24T13:50:14+03:00,2026-06-24T14:02:01+03:00,bandgap_p01_9/predictions/bandgap_fastfood_bandgap_p01_9_dim100_seed123_epochs350_predictions.csv
mp_band_gap,bandgap_p01_9,fastfood,100,1.0,456,350,0.7530003866850166,0.7773010714285714,704.0,0.1956,2026-06-24T15:24:10+03:00,2026-06-24T15:35:54+03:00,bandgap_p01_9/predictions/bandgap_fastfood_bandgap_p01_9_dim100_seed456_epochs350_predictions.csv
mp_band_gap,bandgap_p01_9,fastfood,80,0.8,123,350,0.7322603465545399,0.7675666168831169,705.0,0.1958,2026-06-24T14:02:01+03:00,2026-06-24T14:13:46+03:00,bandgap_p01_9/predictions/bandgap_fastfood_bandgap_p01_9_dim080_seed123_epochs350_predictions.csv
mp_band_gap,bandgap_p01_9,fastfood,80,0.8,456,350,0.7508667109796079,0.6964052207792207,701.0,0.1947,2026-06-24T15:35:55+03:00,2026-06-24T15:47:36+03:00,bandgap_p01_9/predictions/bandgap_fastfood_bandgap_p01_9_dim080_seed456_epochs350_predictions.csv
mp_band_gap,bandgap_p01_9,fastfood,60,0.6,123,350,0.7274183343215554,0.7141604870129871,703.0,0.1953,2026-06-24T14:13:46+03:00,2026-06-24T14:25:29+03:00,bandgap_p01_9/predictions/bandgap_fastfood_bandgap_p01_9_dim060_seed123_epochs350_predictions.csv
mp_band_gap,bandgap_p01_9,fastfood,60,0.6,456,350,0.7760367963492172,0.7948939220779221,704.0,0.1956,2026-06-24T15:47:36+03:00,2026-06-24T15:59:20+03:00,bandgap_p01_9/predictions/bandgap_fastfood_bandgap_p01_9_dim060_seed456_epochs350_predictions.csv
mp_band_gap,bandgap_p01_9,fastfood,50,0.5,123,350,0.7396707262487325,0.711986051948052,707.0,0.1964,2026-06-24T14:25:29+03:00,2026-06-24T14:37:16+03:00,bandgap_p01_9/predictions/bandgap_fastfood_bandgap_p01_9_dim050_seed123_epochs350_predictions.csv
mp_band_gap,bandgap_p01_9,fastfood,50,0.5,456,350,0.7767541168577736,0.8371899285714285,701.0,0.1947,2026-06-24T15:59:20+03:00,2026-06-24T16:11:01+03:00,bandgap_p01_9/predictions/bandgap_fastfood_bandgap_p01_9_dim050_seed456_epochs350_predictions.csv
mp_band_gap,bandgap_p01_9,fastfood,45,0.45,123,350,0.7261572516981687,0.6815344675324675,710.0,0.1972,2026-06-24T14:37:16+03:00,2026-06-24T14:49:06+03:00,bandgap_p01_9/predictions/bandgap_fastfood_bandgap_p01_9_dim045_seed123_epochs350_predictions.csv
mp_band_gap,bandgap_p01_9,fastfood,45,0.45,456,350,0.7675976912469196,0.7872126103896103,708.0,0.1967,2026-06-24T16:11:01+03:00,2026-06-24T16:22:49+03:00,bandgap_p01_9/predictions/bandgap_fastfood_bandgap_p01_9_dim045_seed456_epochs350_predictions.csv
mp_band_gap,bandgap_p01_9,fastfood,20,0.2,123,350,0.7327004733488138,0.7921382142857143,713.0,0.1981,2026-06-24T14:49:06+03:00,2026-06-24T15:00:59+03:00,bandgap_p01_9/predictions/bandgap_fastfood_bandgap_p01_9_dim020_seed123_epochs350_predictions.csv
mp_band_gap,bandgap_p01_9,fastfood,20,0.2,456,350,0.7645805127831409,0.8048027597402597,705.0,0.1958,2026-06-24T16:22:49+03:00,2026-06-24T16:34:34+03:00,bandgap_p01_9/predictions/bandgap_fastfood_bandgap_p01_9_dim020_seed456_epochs350_predictions.csv
mp_band_gap,bandgap_p01_9,fastfood,10,0.1,123,350,0.7364774066190876,0.746707935064935,695.0,0.1931,2026-06-24T15:00:59+03:00,2026-06-24T15:12:34+03:00,bandgap_p01_9/predictions/bandgap_fastfood_bandgap_p01_9_dim010_seed123_epochs350_predictions.csv
mp_band_gap,bandgap_p01_9,fastfood,10,0.1,456,350,0.7531809603533475,0.8327720974025974,695.0,0.1931,2026-06-24T16:34:34+03:00,2026-06-24T16:46:09+03:00,bandgap_p01_9/predictions/bandgap_fastfood_bandgap_p01_9_dim010_seed456_epochs350_predictions.csv
mp_band_gap,bandgap_p01_9,fastfood,5,0.05,123,350,0.7469623426259204,0.7339747987012987,696.0,0.1933,2026-06-24T15:12:34+03:00,2026-06-24T15:24:10+03:00,bandgap_p01_9/predictions/bandgap_fastfood_bandgap_p01_9_dim005_seed123_epochs350_predictions.csv
mp_band_gap,bandgap_p01_9,fastfood,5,0.05,456,350,0.7546930063836044,0.7770355909090908,705.0,0.1958,2026-06-24T16:46:09+03:00,2026-06-24T16:57:54+03:00,bandgap_p01_9/predictions/bandgap_fastfood_bandgap_p01_9_dim005_seed456_epochs350_predictions.csv
mp_band_gap,bandgap_p01_10,fastfood,100,1.0,123,350,0.6823469055525493,0.8517158701298702,694.0,0.1928,2026-06-24T13:56:42+03:00,2026-06-24T14:08:16+03:00,bandgap_p01_10/predictions/bandgap_fastfood_bandgap_p01_10_dim100_seed123_epochs350_predictions.csv
mp_band_gap,bandgap_p01_10,fastfood,100,1.0,456,350,0.7856285651505459,0.7995538311688312,700.0,0.1944,2026-06-24T15:29:44+03:00,2026-06-24T15:41:24+03:00,bandgap_p01_10/predictions/bandgap_fastfood_bandgap_p01_10_dim100_seed456_epochs350_predictions.csv
mp_band_gap,bandgap_p01_10,fastfood,80,0.8,123,350,0.6546073248318862,0.7636558051948051,691.0,0.1919,2026-06-24T14:08:16+03:00,2026-06-24T14:19:47+03:00,bandgap_p01_10/predictions/bandgap_fastfood_bandgap_p01_10_dim080_seed123_epochs350_predictions.csv
mp_band_gap,bandgap_p01_10,fastfood,80,0.8,456,350,0.7873017529782373,0.8100952792207792,703.0,0.1953,2026-06-24T15:41:24+03:00,2026-06-24T15:53:07+03:00,bandgap_p01_10/predictions/bandgap_fastfood_bandgap_p01_10_dim080_seed456_epochs350_predictions.csv
mp_band_gap,bandgap_p01_10,fastfood,60,0.6,123,350,0.6555464574921643,0.8054680454545454,693.0,0.1925,2026-06-24T14:19:47+03:00,2026-06-24T14:31:20+03:00,bandgap_p01_10/predictions/bandgap_fastfood_bandgap_p01_10_dim060_seed123_epochs350_predictions.csv
mp_band_gap,bandgap_p01_10,fastfood,60,0.6,456,350,0.7452281778823817,0.7606252272727273,703.0,0.1953,2026-06-24T15:53:07+03:00,2026-06-24T16:04:50+03:00,bandgap_p01_10/predictions/bandgap_fastfood_bandgap_p01_10_dim060_seed456_epochs350_predictions.csv
mp_band_gap,bandgap_p01_10,fastfood,50,0.5,123,350,0.6456448308599647,0.8051227012987012,704.0,0.1956,2026-06-24T14:31:20+03:00,2026-06-24T14:43:04+03:00,bandgap_p01_10/predictions/bandgap_fastfood_bandgap_p01_10_dim050_seed123_epochs350_predictions.csv
mp_band_gap,bandgap_p01_10,fastfood,50,0.5,456,350,0.76065304572694,0.8353307142857143,714.0,0.1983,2026-06-24T16:04:50+03:00,2026-06-24T16:16:44+03:00,bandgap_p01_10/predictions/bandgap_fastfood_bandgap_p01_10_dim050_seed456_epochs350_predictions.csv
mp_band_gap,bandgap_p01_10,fastfood,45,0.45,123,350,0.6652478606556542,0.7543435649350649,703.0,0.1953,2026-06-24T14:43:04+03:00,2026-06-24T14:54:47+03:00,bandgap_p01_10/predictions/bandgap_fastfood_bandgap_p01_10_dim045_seed123_epochs350_predictions.csv
mp_band_gap,bandgap_p01_10,fastfood,45,0.45,456,350,0.771268620097544,0.8643455129870129,721.0,0.2003,2026-06-24T16:16:44+03:00,2026-06-24T16:28:45+03:00,bandgap_p01_10/predictions/bandgap_fastfood_bandgap_p01_10_dim045_seed456_epochs350_predictions.csv
mp_band_gap,bandgap_p01_10,fastfood,20,0.2,123,350,0.6580191121611279,0.8344840714285714,699.0,0.1942,2026-06-24T14:54:47+03:00,2026-06-24T15:06:26+03:00,bandgap_p01_10/predictions/bandgap_fastfood_bandgap_p01_10_dim020_seed123_epochs350_predictions.csv
mp_band_gap,bandgap_p01_10,fastfood,20,0.2,456,350,0.7908112611621618,0.8190910324675325,706.0,0.1961,2026-06-24T16:28:45+03:00,2026-06-24T16:40:31+03:00,bandgap_p01_10/predictions/bandgap_fastfood_bandgap_p01_10_dim020_seed456_epochs350_predictions.csv
mp_band_gap,bandgap_p01_10,fastfood,10,0.1,123,350,0.6916449121781625,0.839622435064935,697.0,0.1936,2026-06-24T15:06:26+03:00,2026-06-24T15:18:03+03:00,bandgap_p01_10/predictions/bandgap_fastfood_bandgap_p01_10_dim010_seed123_epochs350_predictions.csv
mp_band_gap,bandgap_p01_10,fastfood,10,0.1,456,350,0.7879957692202879,0.806132525974026,700.0,0.1944,2026-06-24T16:40:31+03:00,2026-06-24T16:52:11+03:00,bandgap_p01_10/predictions/bandgap_fastfood_bandgap_p01_10_dim010_seed456_epochs350_predictions.csv
mp_band_gap,bandgap_p01_10,fastfood,5,0.05,123,350,0.7096221648098435,0.779862077922078,701.0,0.1947,2026-06-24T15:18:03+03:00,2026-06-24T15:29:44+03:00,bandgap_p01_10/predictions/bandgap_fastfood_bandgap_p01_10_dim005_seed123_epochs350_predictions.csv
mp_band_gap,bandgap_p01_10,fastfood,5,0.05,456,350,0.7989542130089831,0.853552987012987,708.0,0.1967,2026-06-24T16:52:11+03:00,2026-06-24T17:03:59+03:00,bandgap_p01_10/predictions/bandgap_fastfood_bandgap_p01_10_dim005_seed456_epochs350_predictions.csv
mp_band_gap,bandgap_p10_1,fastfood,100,1.0,123,350,0.4748645765315729,0.5591587351421189,6449.0,1.7914,2026-06-23T23:27:00+03:00,2026-06-24T01:14:29+03:00,bandgap_p10_1/predictions/bandgap_fastfood_bandgap_p10_1_dim100_seed123_epochs350_predictions.csv
mp_band_gap,bandgap_p10_1,fastfood,100,1.0,456,350,0.44952750427717564,0.5194249095607235,6521.0,1.8114,2026-06-23T23:29:03+03:00,2026-06-24T01:17:44+03:00,bandgap_p10_1/predictions/bandgap_fastfood_bandgap_p10_1_dim100_seed456_epochs350_predictions.csv
mp_band_gap,bandgap_p10_1,fastfood,80,0.8,123,350,0.4770468523135823,0.5353983779069768,6577.0,1.8269,2026-06-24T01:14:29+03:00,2026-06-24T03:04:06+03:00,bandgap_p10_1/predictions/bandgap_fastfood_bandgap_p10_1_dim080_seed123_epochs350_predictions.csv
mp_band_gap,bandgap_p10_1,fastfood,80,0.8,456,350,0.4435612417636368,0.5363974470284237,6423.0,1.7842,2026-06-24T01:17:44+03:00,2026-06-24T03:04:47+03:00,bandgap_p10_1/predictions/bandgap_fastfood_bandgap_p10_1_dim080_seed456_epochs350_predictions.csv
mp_band_gap,bandgap_p10_1,fastfood,60,0.6,123,350,0.48889644938386806,0.5374176104651163,6546.0,1.8183,2026-06-24T03:04:06+03:00,2026-06-24T04:53:12+03:00,bandgap_p10_1/predictions/bandgap_fastfood_bandgap_p10_1_dim060_seed123_epochs350_predictions.csv
mp_band_gap,bandgap_p10_1,fastfood,60,0.6,456,350,0.4446123021833775,0.5365343682170542,6426.0,1.785,2026-06-24T03:04:47+03:00,2026-06-24T04:51:53+03:00,bandgap_p10_1/predictions/bandgap_fastfood_bandgap_p10_1_dim060_seed456_epochs350_predictions.csv
mp_band_gap,bandgap_p10_1,fastfood,50,0.5,123,350,0.48506757542029294,0.5395491821705426,6527.0,1.8131,2026-06-24T04:53:12+03:00,2026-06-24T06:41:59+03:00,bandgap_p10_1/predictions/bandgap_fastfood_bandgap_p10_1_dim050_seed123_epochs350_predictions.csv
mp_band_gap,bandgap_p10_1,fastfood,50,0.5,456,350,0.4627498030294011,0.5470553927648579,6527.0,1.8131,2026-06-24T04:51:53+03:00,2026-06-24T06:40:40+03:00,bandgap_p10_1/predictions/bandgap_fastfood_bandgap_p10_1_dim050_seed456_epochs350_predictions.csv
mp_band_gap,bandgap_p10_1,fastfood,45,0.45,123,350,0.49526478058341183,0.5420067080103359,6601.0,1.8336,2026-06-24T06:41:59+03:00,2026-06-24T08:32:00+03:00,bandgap_p10_1/predictions/bandgap_fastfood_bandgap_p10_1_dim045_seed123_epochs350_predictions.csv
mp_band_gap,bandgap_p10_1,fastfood,45,0.45,456,350,0.4616015133220088,0.5400506085271317,6416.0,1.7822,2026-06-24T06:40:41+03:00,2026-06-24T08:27:37+03:00,bandgap_p10_1/predictions/bandgap_fastfood_bandgap_p10_1_dim045_seed456_epochs350_predictions.csv
mp_band_gap,bandgap_p10_1,fastfood,20,0.2,123,350,0.4781172845389155,0.5344633688630491,6493.0,1.8036,2026-06-24T08:32:00+03:00,2026-06-24T10:20:13+03:00,bandgap_p10_1/predictions/bandgap_fastfood_bandgap_p10_1_dim020_seed123_epochs350_predictions.csv
mp_band_gap,bandgap_p10_1,fastfood,20,0.2,456,350,0.4413206514963169,0.5212813875968992,6572.0,1.8256,2026-06-24T08:27:37+03:00,2026-06-24T10:17:09+03:00,bandgap_p10_1/predictions/bandgap_fastfood_bandgap_p10_1_dim020_seed456_epochs350_predictions.csv
mp_band_gap,bandgap_p10_1,fastfood,10,0.1,123,350,0.49125721168765324,0.5141338804909561,6563.0,1.8231,2026-06-24T10:20:13+03:00,2026-06-24T12:09:36+03:00,bandgap_p10_1/predictions/bandgap_fastfood_bandgap_p10_1_dim010_seed123_epochs350_predictions.csv
mp_band_gap,bandgap_p10_1,fastfood,10,0.1,456,350,0.45212005228999885,0.5268898223514212,6601.0,1.8336,2026-06-24T10:17:09+03:00,2026-06-24T12:07:10+03:00,bandgap_p10_1/predictions/bandgap_fastfood_bandgap_p10_1_dim010_seed456_epochs350_predictions.csv
mp_band_gap,bandgap_p10_1,fastfood,5,0.05,123,350,0.4952899246185467,0.5192171408268734,6451.0,1.7919,2026-06-24T12:09:36+03:00,2026-06-24T13:57:07+03:00,bandgap_p10_1/predictions/bandgap_fastfood_bandgap_p10_1_dim005_seed123_epochs350_predictions.csv
mp_band_gap,bandgap_p10_1,fastfood,5,0.05,456,350,0.4700537727469178,0.513606541989664,6453.0,1.7925,2026-06-24T12:07:10+03:00,2026-06-24T13:54:43+03:00,bandgap_p10_1/predictions/bandgap_fastfood_bandgap_p10_1_dim005_seed456_epochs350_predictions.csv
mp_band_gap,bandgap_p10_2,fastfood,100,1.0,123,350,0.4701185749342092,0.546553042635659,6598.0,1.8328,2026-06-24T11:26:49+03:00,2026-06-24T13:16:47+03:00,bandgap_p10_2/predictions/bandgap_fastfood_bandgap_p10_2_dim100_seed123_epochs350_predictions.csv
mp_band_gap,bandgap_p10_2,fastfood,100,1.0,456,350,0.4600073792769687,0.5134305322997417,6316.0,1.7544,2026-06-24T11:44:56+03:00,2026-06-24T13:30:12+03:00,bandgap_p10_2/predictions/bandgap_fastfood_bandgap_p10_2_dim100_seed456_epochs350_predictions.csv
mp_band_gap,bandgap_p10_2,fastfood,80,0.8,123,350,0.48178453498892776,0.5349360310077519,6613.0,1.8369,2026-06-24T13:16:48+03:00,2026-06-24T15:07:01+03:00,bandgap_p10_2/predictions/bandgap_fastfood_bandgap_p10_2_dim080_seed123_epochs350_predictions.csv
mp_band_gap,bandgap_p10_2,fastfood,80,0.8,456,350,0.4798202016656508,0.5104290465116279,6325.0,1.7569,2026-06-24T13:30:12+03:00,2026-06-24T15:15:37+03:00,bandgap_p10_2/predictions/bandgap_fastfood_bandgap_p10_2_dim080_seed456_epochs350_predictions.csv
mp_band_gap,bandgap_p10_2,fastfood,60,0.6,123,350,0.4911511176992273,0.5322651065891473,6583.0,1.8286,2026-06-24T15:07:01+03:00,2026-06-24T16:56:44+03:00,bandgap_p10_2/predictions/bandgap_fastfood_bandgap_p10_2_dim060_seed123_epochs350_predictions.csv
mp_band_gap,bandgap_p10_2,fastfood,60,0.6,456,350,0.4777605546540826,0.5283695187338502,6308.0,1.7522,2026-06-24T15:15:37+03:00,2026-06-24T17:00:45+03:00,bandgap_p10_2/predictions/bandgap_fastfood_bandgap_p10_2_dim060_seed456_epochs350_predictions.csv
mp_band_gap,bandgap_p10_2,fastfood,50,0.5,123,350,0.48478824183528485,0.5334957015503876,6573.0,1.8258,2026-06-24T16:56:44+03:00,2026-06-24T18:46:17+03:00,bandgap_p10_2/predictions/bandgap_fastfood_bandgap_p10_2_dim050_seed123_epochs350_predictions.csv
mp_band_gap,bandgap_p10_2,fastfood,50,0.5,456,350,0.49042431075201876,0.5125486634366925,6342.0,1.7617,2026-06-24T17:00:45+03:00,2026-06-24T18:46:27+03:00,bandgap_p10_2/predictions/bandgap_fastfood_bandgap_p10_2_dim050_seed456_epochs350_predictions.csv
mp_band_gap,bandgap_p10_2,fastfood,45,0.45,123,350,0.4909391756721675,0.5602495129198967,6582.0,1.8283,2026-06-24T18:46:17+03:00,2026-06-24T20:35:59+03:00,bandgap_p10_2/predictions/bandgap_fastfood_bandgap_p10_2_dim045_seed123_epochs350_predictions.csv
mp_band_gap,bandgap_p10_2,fastfood,45,0.45,456,350,0.49310101780630095,0.48821678940568475,6360.0,1.7667,2026-06-24T18:46:27+03:00,2026-06-24T20:32:27+03:00,bandgap_p10_2/predictions/bandgap_fastfood_bandgap_p10_2_dim045_seed456_epochs350_predictions.csv
