task,method,num_blocks,dim_percent,id_dim,model_seed,split_seed,epochs,batch_size,best_val_mae,test_mae,duration_sec,duration_hours,start_time,end_time,prediction_csv
matbench_log_kvrh,fastfood,4,20,0.2,789,1789,180,64,0.08049691972251141,0.08864603596670916,708,0.1967,2026-06-28T19:09:14+03:00,2026-06-28T19:21:02+03:00,predictions/log_kvrh_fastfood_nb4_dim020_modelseed789_splitseed1789_epochs180_predictions.csv
matbench_log_kvrh,fastfood,4,45,0.45,123,1123,180,64,0.07335371707935004,0.07285428035140513,724,0.2011,2026-06-28T18:09:47+03:00,2026-06-28T18:21:51+03:00,predictions/log_kvrh_fastfood_nb4_dim045_modelseed123_splitseed1123_epochs180_predictions.csv
matbench_log_kvrh,fastfood,4,45,0.45,456,1456,180,64,0.07650660600884839,0.07249613220987682,717,0.1992,2026-06-28T18:21:52+03:00,2026-06-28T18:33:49+03:00,predictions/log_kvrh_fastfood_nb4_dim045_modelseed456_splitseed1456_epochs180_predictions.csv
matbench_log_kvrh,fastfood,4,45,0.45,789,1789,180,64,0.07022976008286703,0.07674310175822177,711,0.1975,2026-06-28T18:33:49+03:00,2026-06-28T18:45:40+03:00,predictions/log_kvrh_fastfood_nb4_dim045_modelseed789_splitseed1789_epochs180_predictions.csv
matbench_log_kvrh,fastfood,4,50,0.5,123,1123,180,64,0.07082289042424293,0.0726853282733595,735,0.2042,2026-06-28T17:33:27+03:00,2026-06-28T17:45:42+03:00,predictions/log_kvrh_fastfood_nb4_dim050_modelseed123_splitseed1123_epochs180_predictions.csv
matbench_log_kvrh,fastfood,4,50,0.5,456,1456,180,64,0.07565151572507536,0.07018248444656551,728,0.2022,2026-06-28T17:45:42+03:00,2026-06-28T17:57:50+03:00,predictions/log_kvrh_fastfood_nb4_dim050_modelseed456_splitseed1456_epochs180_predictions.csv
matbench_log_kvrh,fastfood,4,50,0.5,789,1789,180,64,0.06966892624537137,0.0741927557371689,715,0.1986,2026-06-28T17:57:51+03:00,2026-06-28T18:09:46+03:00,predictions/log_kvrh_fastfood_nb4_dim050_modelseed789_splitseed1789_epochs180_predictions.csv
matbench_log_kvrh,fastfood,4,65,0.65,123,1123,180,64,0.06920586721477041,0.06807938284785321,732,0.2033,2026-06-28T16:56:41+03:00,2026-06-28T17:08:53+03:00,predictions/log_kvrh_fastfood_nb4_dim065_modelseed123_splitseed1123_epochs180_predictions.csv
matbench_log_kvrh,fastfood,4,65,0.65,456,1456,180,64,0.0724360429766156,0.06926968450420912,743,0.2064,2026-06-28T17:08:53+03:00,2026-06-28T17:21:16+03:00,predictions/log_kvrh_fastfood_nb4_dim065_modelseed456_splitseed1456_epochs180_predictions.csv
matbench_log_kvrh,fastfood,4,65,0.65,789,1789,180,64,0.060819923679999506,0.06835476931428414,731,0.2031,2026-06-28T17:21:16+03:00,2026-06-28T17:33:27+03:00,predictions/log_kvrh_fastfood_nb4_dim065_modelseed789_splitseed1789_epochs180_predictions.csv
matbench_log_kvrh,fastfood,4,70,0.7,123,1123,180,64,0.06809775755190497,0.06819689287301291,709,0.1969,2026-06-28T16:20:39+03:00,2026-06-28T16:32:28+03:00,predictions/log_kvrh_fastfood_nb4_dim070_modelseed123_splitseed1123_epochs180_predictions.csv
matbench_log_kvrh,fastfood,4,70,0.7,456,1456,180,64,0.07098989717394251,0.06573179926936085,730,0.2028,2026-06-28T16:32:28+03:00,2026-06-28T16:44:38+03:00,predictions/log_kvrh_fastfood_nb4_dim070_modelseed456_splitseed1456_epochs180_predictions.csv
matbench_log_kvrh,fastfood,4,70,0.7,789,1789,180,64,0.06629818144045926,0.071790220304479,723,0.2008,2026-06-28T16:44:38+03:00,2026-06-28T16:56:41+03:00,predictions/log_kvrh_fastfood_nb4_dim070_modelseed789_splitseed1789_epochs180_predictions.csv
matbench_log_kvrh,fastfood,4,80,0.8,123,1123,180,64,0.0663113535692504,0.0668039490563645,713,0.1981,2026-06-28T15:44:52+03:00,2026-06-28T15:56:45+03:00,predictions/log_kvrh_fastfood_nb4_dim080_modelseed123_splitseed1123_epochs180_predictions.csv
matbench_log_kvrh,fastfood,4,80,0.8,456,1456,180,64,0.06849918740963186,0.0644517161504259,721,0.2003,2026-06-28T15:56:45+03:00,2026-06-28T16:08:46+03:00,predictions/log_kvrh_fastfood_nb4_dim080_modelseed456_splitseed1456_epochs180_predictions.csv
matbench_log_kvrh,fastfood,4,80,0.8,789,1789,180,64,0.06332389626190991,0.0685827781064115,711,0.1975,2026-06-28T16:08:47+03:00,2026-06-28T16:20:38+03:00,predictions/log_kvrh_fastfood_nb4_dim080_modelseed789_splitseed1789_epochs180_predictions.csv
matbench_log_kvrh,fastfood,4,100,1.0,123,1123,180,64,0.06473432900004013,0.06631343388020151,716,0.1989,2026-06-28T15:09:03+03:00,2026-06-28T15:20:59+03:00,predictions/log_kvrh_fastfood_nb4_dim100_modelseed123_splitseed1123_epochs180_predictions.csv
matbench_log_kvrh,fastfood,4,100,1.0,456,1456,180,64,0.0686625345967505,0.06440892188753972,720,0.2,2026-06-28T15:20:59+03:00,2026-06-28T15:32:59+03:00,predictions/log_kvrh_fastfood_nb4_dim100_modelseed456_splitseed1456_epochs180_predictions.csv
matbench_log_kvrh,fastfood,4,100,1.0,789,1789,180,64,0.06297172011138676,0.0681876127693385,713,0.1981,2026-06-28T15:32:59+03:00,2026-06-28T15:44:52+03:00,predictions/log_kvrh_fastfood_nb4_dim100_modelseed789_splitseed1789_epochs180_predictions.csv
