id_dim_percent,seed,val,test,metric,plotted_value,matched_on,confidence,abs_residual,source_dir
8.0,456,0.1261132536455989,0.1070721839708561,mae,0.1071,test,exact,2.7816029143895582e-05,ALIGNN/ALIGNN_MP/results_alignn_log_kvrh_fixedtest_fastfood/kvrh_tenth_2_s456/alignn_log_kvrh_ft_kvrh_tenth_2_s456_fastfood_dim8_modelseed456_epochs180
5.0,123,0.13172976579517126,0.11729562841530056,mae,0.1173,test,exact,4.371584699444653e-06,ALIGNN/ALIGNN_MP/results_alignn_log_kvrh_fixedtest_fastfood/kvrh_tenth_1_s123/alignn_log_kvrh_ft_kvrh_tenth_1_s123_fastfood_dim5_modelseed123_epochs180
5.0,123,0.1128593236207962,0.12557593715846993,mae,0.1256,test,exact,2.406284153005922e-05,ALIGNN/ALIGNN_MP/results_alignn_log_kvrh_fixedtest_fastfood/kvrh_tenth_2_s123/alignn_log_kvrh_ft_kvrh_tenth_2_s123_fastfood_dim5_modelseed123_epochs180
5.0,456,0.12165464460849762,0.11741596448087432,mae,0.1174,test,exact,1.5964480874319786e-05,ALIGNN/ALIGNN_MP/results_alignn_log_kvrh_fixedtest_fastfood/kvrh_tenth_1_s456/alignn_log_kvrh_ft_kvrh_tenth_1_s456_fastfood_dim5_modelseed456_epochs180
5.0,456,0.13049986772239208,0.1084094335154827,mae,0.1084,test,exact,9.433515482701327e-06,ALIGNN/ALIGNN_MP/results_alignn_log_kvrh_fixedtest_fastfood/kvrh_tenth_2_s456/alignn_log_kvrh_ft_kvrh_tenth_2_s456_fastfood_dim5_modelseed456_epochs180
2.0,123,0.1387242218479514,0.11942065938069214,mae,0.1194,test,exact,2.0659380692136797e-05,ALIGNN/ALIGNN_MP/results_alignn_log_kvrh_fixedtest_fastfood/kvrh_tenth_1_s123/alignn_log_kvrh_ft_kvrh_tenth_1_s123_fastfood_dim2_modelseed123_epochs180
2.0,123,0.1200544498860836,0.11889096448087433,mae,0.1189,test,exact,9.03551912567746e-06,ALIGNN/ALIGNN_MP/results_alignn_log_kvrh_fixedtest_fastfood/kvrh_tenth_2_s123/alignn_log_kvrh_ft_kvrh_tenth_2_s123_fastfood_dim2_modelseed123_epochs180
2.0,456,0.12978787068277597,0.13530690825688071,mae,0.1368,test,close,0.0014930917431192903,ALIGNN/ALIGNN_MP/results_alignn_log_kvrh_partitions_fastfood/kvrh_tenth_2/alignn_log_kvrh_fastfood_kvrh_tenth_2_dim2_seed456_epochs180
2.0,456,0.1476344307884574,0.11597082422586522,mae,0.116,test,exact,2.9175774134790333e-05,ALIGNN/ALIGNN_MP/results_alignn_log_kvrh_fixedtest_fastfood/kvrh_tenth_2_s456/alignn_log_kvrh_ft_kvrh_tenth_2_s456_fastfood_dim2_modelseed456_epochs180
1.0,123,0.13778334390372038,0.12292433027522934,mae,0.1369,val,close,0.000883343903720385,ALIGNN/ALIGNN_MP/results_alignn_log_kvrh_partitions_fastfood/kvrh_tenth_1/alignn_log_kvrh_fastfood_kvrh_tenth_1_dim1_seed123_epochs180
1.0,123,0.12573229521512985,0.12555303825136613,mae,0.1256,test,exact,4.696174863386138e-05,ALIGNN/ALIGNN_MP/results_alignn_log_kvrh_fixedtest_fastfood/kvrh_tenth_2_s123/alignn_log_kvrh_ft_kvrh_tenth_2_s123_fastfood_dim1_modelseed123_epochs180
1.0,456,0.12366440333425999,0.12383813479052821,mae,0.1238,test,exact,3.813479052822144e-05,ALIGNN/ALIGNN_MP/results_alignn_log_kvrh_fixedtest_fastfood/kvrh_tenth_1_s456/alignn_log_kvrh_ft_kvrh_tenth_1_s456_fastfood_dim1_modelseed456_epochs180
1.0,456,0.16625525429844856,0.12667888706739525,mae,0.1267,test,exact,2.1112932604760992e-05,ALIGNN/ALIGNN_MP/results_alignn_log_kvrh_fixedtest_fastfood/kvrh_tenth_2_s456/alignn_log_kvrh_ft_kvrh_tenth_2_s456_fastfood_dim1_modelseed456_epochs180
