task,wrapper,optim,id_dim_frac,id_dim_percent,data_seed,model_seed,epochs,batch_size,n_conv,atom_fea_len,h_fea_len,n_h,output_dir,predictions_csv,best_val_mae,test_mae,duration_sec,status,exit_code,start_time,end_time
matbench_log_kvrh,fastfood,Adam,0.1,10,456,456,120,512,4,56,64,3,results_matbench_log_kvrh_fastfood/cgcnn_matbench_log_kvrh_fastfood_dim10_dataseed456_modelseed456,results_matbench_log_kvrh_fastfood/cgcnn_matbench_log_kvrh_fastfood_dim10_dataseed456_modelseed456/cgcnn_matbench_log_kvrh_fastfood_dim10_dataseed456_modelseed456_test_results.csv,0.077,0.07486457377672195,210,success,0,2026-06-25T13:05:29+03:00,2026-06-25T13:08:59+03:00
matbench_log_kvrh,fastfood,Adam,0.1,10,789,789,120,512,4,56,64,3,results_matbench_log_kvrh_fastfood/cgcnn_matbench_log_kvrh_fastfood_dim10_dataseed789_modelseed789,results_matbench_log_kvrh_fastfood/cgcnn_matbench_log_kvrh_fastfood_dim10_dataseed789_modelseed789/cgcnn_matbench_log_kvrh_fastfood_dim10_dataseed789_modelseed789_test_results.csv,0.07,0.07685919106006622,211,success,0,2026-06-25T13:08:59+03:00,2026-06-25T13:12:30+03:00
matbench_log_kvrh,fastfood,Adam,0.08,8,123,123,120,512,4,56,64,3,results_matbench_log_kvrh_fastfood/cgcnn_matbench_log_kvrh_fastfood_dim8_dataseed123_modelseed123,results_matbench_log_kvrh_fastfood/cgcnn_matbench_log_kvrh_fastfood_dim8_dataseed123_modelseed123/cgcnn_matbench_log_kvrh_fastfood_dim8_dataseed123_modelseed123_test_results.csv,0.077,0.08166712522506714,221,success,0,2026-06-25T13:12:30+03:00,2026-06-25T13:16:11+03:00
matbench_log_kvrh,fastfood,Adam,0.08,8,456,456,120,512,4,56,64,3,results_matbench_log_kvrh_fastfood/cgcnn_matbench_log_kvrh_fastfood_dim8_dataseed456_modelseed456,results_matbench_log_kvrh_fastfood/cgcnn_matbench_log_kvrh_fastfood_dim8_dataseed456_modelseed456/cgcnn_matbench_log_kvrh_fastfood_dim8_dataseed456_modelseed456_test_results.csv,0.078,0.07684125751256943,212,success,0,2026-06-25T13:16:11+03:00,2026-06-25T13:19:43+03:00
matbench_log_kvrh,fastfood,Adam,0.08,8,789,789,120,512,4,56,64,3,results_matbench_log_kvrh_fastfood/cgcnn_matbench_log_kvrh_fastfood_dim8_dataseed789_modelseed789,results_matbench_log_kvrh_fastfood/cgcnn_matbench_log_kvrh_fastfood_dim8_dataseed789_modelseed789/cgcnn_matbench_log_kvrh_fastfood_dim8_dataseed789_modelseed789_test_results.csv,0.073,0.078253835439682,210,success,0,2026-06-25T13:19:43+03:00,2026-06-25T13:23:13+03:00
matbench_log_kvrh,fastfood,Adam,0.05,5,123,123,120,512,4,56,64,3,results_matbench_log_kvrh_fastfood/cgcnn_matbench_log_kvrh_fastfood_dim5_dataseed123_modelseed123,results_matbench_log_kvrh_fastfood/cgcnn_matbench_log_kvrh_fastfood_dim5_dataseed123_modelseed123/cgcnn_matbench_log_kvrh_fastfood_dim5_dataseed123_modelseed123_test_results.csv,0.079,0.08406507223844528,211,success,0,2026-06-25T13:23:13+03:00,2026-06-25T13:26:44+03:00
matbench_log_kvrh,fastfood,Adam,0.05,5,456,456,120,512,4,56,64,3,results_matbench_log_kvrh_fastfood/cgcnn_matbench_log_kvrh_fastfood_dim5_dataseed456_modelseed456,results_matbench_log_kvrh_fastfood/cgcnn_matbench_log_kvrh_fastfood_dim5_dataseed456_modelseed456/cgcnn_matbench_log_kvrh_fastfood_dim5_dataseed456_modelseed456_test_results.csv,0.083,0.07978949695825577,217,success,0,2026-06-25T13:26:44+03:00,2026-06-25T13:30:21+03:00
matbench_log_kvrh,fastfood,Adam,0.05,5,789,789,120,512,4,56,64,3,results_matbench_log_kvrh_fastfood/cgcnn_matbench_log_kvrh_fastfood_dim5_dataseed789_modelseed789,results_matbench_log_kvrh_fastfood/cgcnn_matbench_log_kvrh_fastfood_dim5_dataseed789_modelseed789/cgcnn_matbench_log_kvrh_fastfood_dim5_dataseed789_modelseed789_test_results.csv,0.076,0.07799478620290756,212,success,0,2026-06-25T13:30:21+03:00,2026-06-25T13:33:53+03:00
matbench_log_kvrh,fastfood,Adam,0.02,2,123,123,120,512,4,56,64,3,results_matbench_log_kvrh_fastfood/cgcnn_matbench_log_kvrh_fastfood_dim2_dataseed123_modelseed123,results_matbench_log_kvrh_fastfood/cgcnn_matbench_log_kvrh_fastfood_dim2_dataseed123_modelseed123/cgcnn_matbench_log_kvrh_fastfood_dim2_dataseed123_modelseed123_test_results.csv,0.094,0.08890971541404724,208,success,0,2026-06-25T13:33:53+03:00,2026-06-25T13:37:21+03:00
matbench_log_kvrh,fastfood,Adam,0.02,2,456,456,120,512,4,56,64,3,results_matbench_log_kvrh_fastfood/cgcnn_matbench_log_kvrh_fastfood_dim2_dataseed456_modelseed456,results_matbench_log_kvrh_fastfood/cgcnn_matbench_log_kvrh_fastfood_dim2_dataseed456_modelseed456/cgcnn_matbench_log_kvrh_fastfood_dim2_dataseed456_modelseed456_test_results.csv,0.097,0.08818990737199783,208,success,0,2026-06-25T13:37:21+03:00,2026-06-25T13:40:49+03:00
matbench_log_kvrh,fastfood,Adam,0.02,2,789,789,120,512,4,56,64,3,results_matbench_log_kvrh_fastfood/cgcnn_matbench_log_kvrh_fastfood_dim2_dataseed789_modelseed789,results_matbench_log_kvrh_fastfood/cgcnn_matbench_log_kvrh_fastfood_dim2_dataseed789_modelseed789/cgcnn_matbench_log_kvrh_fastfood_dim2_dataseed789_modelseed789_test_results.csv,0.09,0.0901990756392479,208,success,0,2026-06-25T13:40:49+03:00,2026-06-25T13:44:17+03:00
matbench_log_kvrh,fastfood,Adam,0.01,1,123,123,120,512,4,56,64,3,results_matbench_log_kvrh_fastfood/cgcnn_matbench_log_kvrh_fastfood_dim1_dataseed123_modelseed123,results_matbench_log_kvrh_fastfood/cgcnn_matbench_log_kvrh_fastfood_dim1_dataseed123_modelseed123/cgcnn_matbench_log_kvrh_fastfood_dim1_dataseed123_modelseed123_test_results.csv,0.104,0.10586196929216385,218,success,0,2026-06-25T13:44:17+03:00,2026-06-25T13:47:55+03:00
matbench_log_kvrh,fastfood,Adam,0.01,1,456,456,120,512,4,56,64,3,results_matbench_log_kvrh_fastfood/cgcnn_matbench_log_kvrh_fastfood_dim1_dataseed456_modelseed456,results_matbench_log_kvrh_fastfood/cgcnn_matbench_log_kvrh_fastfood_dim1_dataseed456_modelseed456/cgcnn_matbench_log_kvrh_fastfood_dim1_dataseed456_modelseed456_test_results.csv,0.112,0.10189351439476013,210,success,0,2026-06-25T13:47:55+03:00,2026-06-25T13:51:25+03:00
matbench_log_kvrh,fastfood,Adam,0.01,1,789,789,120,512,4,56,64,3,results_matbench_log_kvrh_fastfood/cgcnn_matbench_log_kvrh_fastfood_dim1_dataseed789_modelseed789,results_matbench_log_kvrh_fastfood/cgcnn_matbench_log_kvrh_fastfood_dim1_dataseed789_modelseed789/cgcnn_matbench_log_kvrh_fastfood_dim1_dataseed789_modelseed789_test_results.csv,0.103,0.11008680611848831,208,success,0,2026-06-25T13:51:25+03:00,2026-06-25T13:54:53+03:00
