task,partition,method,dim_percent,id_dim,seed,epochs,best_val_mae,test_mae,duration_sec,duration_hours,start_time,end_time,prediction_csv
mp_formation_energy_per_atom,eform_p01_1,fastfood,100,1.0,123,350,0.13486672890212503,0.18252515584415588,727.0,0.2019,2026-06-23T10:46:16+03:00,2026-06-23T10:58:23+03:00,eform_p01_1/predictions/eform_fastfood_eform_p01_1_dim100_seed123_epochs350_predictions.csv
mp_formation_energy_per_atom,eform_p01_1,fastfood,100,1.0,456,350,0.1809836374063707,0.22974514285714287,718.0,0.1994,2026-06-23T12:10:31+03:00,2026-06-23T12:22:29+03:00,eform_p01_1/predictions/eform_fastfood_eform_p01_1_dim100_seed456_epochs350_predictions.csv
mp_formation_energy_per_atom,eform_p01_1,fastfood,80,0.8,123,350,0.13164321722069872,0.19495785714285715,727.0,0.2019,2026-06-23T10:58:23+03:00,2026-06-23T11:10:30+03:00,eform_p01_1/predictions/eform_fastfood_eform_p01_1_dim080_seed123_epochs350_predictions.csv
mp_formation_energy_per_atom,eform_p01_1,fastfood,80,0.8,456,350,0.18283411709626307,0.22077646753246752,716.0,0.1989,2026-06-23T12:22:29+03:00,2026-06-23T12:34:25+03:00,eform_p01_1/predictions/eform_fastfood_eform_p01_1_dim080_seed456_epochs350_predictions.csv
mp_formation_energy_per_atom,eform_p01_1,fastfood,60,0.6,123,350,0.14073773379277554,0.1853741168831169,722.0,0.2006,2026-06-23T11:10:30+03:00,2026-06-23T11:22:32+03:00,eform_p01_1/predictions/eform_fastfood_eform_p01_1_dim060_seed123_epochs350_predictions.csv
mp_formation_energy_per_atom,eform_p01_1,fastfood,60,0.6,456,350,0.18738309684476917,0.22294377922077924,722.0,0.2006,2026-06-23T12:34:25+03:00,2026-06-23T12:46:27+03:00,eform_p01_1/predictions/eform_fastfood_eform_p01_1_dim060_seed456_epochs350_predictions.csv
mp_formation_energy_per_atom,eform_p01_1,fastfood,50,0.5,123,350,0.14210880250539049,0.16977984415584413,721.0,0.2003,2026-06-23T11:22:32+03:00,2026-06-23T11:34:33+03:00,eform_p01_1/predictions/eform_fastfood_eform_p01_1_dim050_seed123_epochs350_predictions.csv
mp_formation_energy_per_atom,eform_p01_1,fastfood,50,0.5,456,350,0.1930308149362645,0.24373327922077923,721.0,0.2003,2026-06-23T12:46:28+03:00,2026-06-23T12:58:29+03:00,eform_p01_1/predictions/eform_fastfood_eform_p01_1_dim050_seed456_epochs350_predictions.csv
mp_formation_energy_per_atom,eform_p01_1,fastfood,45,0.45,123,350,0.1422115779678279,0.1870462142857143,720.0,0.2,2026-06-23T11:34:33+03:00,2026-06-23T11:46:33+03:00,eform_p01_1/predictions/eform_fastfood_eform_p01_1_dim045_seed123_epochs350_predictions.csv
mp_formation_energy_per_atom,eform_p01_1,fastfood,45,0.45,456,350,0.19755340002802768,0.24706796103896103,713.0,0.1981,2026-06-23T12:58:29+03:00,2026-06-23T13:10:22+03:00,eform_p01_1/predictions/eform_fastfood_eform_p01_1_dim045_seed456_epochs350_predictions.csv
mp_formation_energy_per_atom,eform_p01_1,fastfood,20,0.2,123,350,0.14748051105925697,0.2082876883116883,717.0,0.1992,2026-06-23T11:46:33+03:00,2026-06-23T11:58:30+03:00,eform_p01_1/predictions/eform_fastfood_eform_p01_1_dim020_seed123_epochs350_predictions.csv
mp_formation_energy_per_atom,eform_p01_1,fastfood,20,0.2,456,350,0.2054742906670981,0.253880551948052,710.0,0.1972,2026-06-23T13:10:22+03:00,2026-06-23T13:22:12+03:00,eform_p01_1/predictions/eform_fastfood_eform_p01_1_dim020_seed456_epochs350_predictions.csv
mp_formation_energy_per_atom,eform_p01_1,fastfood,15,0.15,123,350,0.14978732236704673,0.20030544805194805,706.0,0.1961,2026-06-25T11:14:46+03:00,2026-06-25T11:26:32+03:00,eform_p01_1/predictions/eform_fastfood_eform_p01_1_dim015_seed123_epochs350_predictions.csv
mp_formation_energy_per_atom,eform_p01_1,fastfood,15,0.15,456,350,0.21367887784208506,0.2601926363636364,715.0,0.1986,2026-06-25T11:26:32+03:00,2026-06-25T11:38:27+03:00,eform_p01_1/predictions/eform_fastfood_eform_p01_1_dim015_seed456_epochs350_predictions.csv
mp_formation_energy_per_atom,eform_p01_1,fastfood,10,0.1,123,350,0.15501314543871558,0.18774674025974025,721.0,0.2003,2026-06-23T11:58:30+03:00,2026-06-23T12:10:31+03:00,eform_p01_1/predictions/eform_fastfood_eform_p01_1_dim010_seed123_epochs350_predictions.csv
mp_formation_energy_per_atom,eform_p01_1,fastfood,10,0.1,456,350,0.22036204484675181,0.24733794805194803,711.0,0.1975,2026-06-23T13:22:12+03:00,2026-06-23T13:34:03+03:00,eform_p01_1/predictions/eform_fastfood_eform_p01_1_dim010_seed456_epochs350_predictions.csv
mp_formation_energy_per_atom,eform_p01_2,fastfood,100,1.0,123,350,0.20447068064822815,0.21228574675324677,729.0,0.2025,2026-06-23T10:46:15+03:00,2026-06-23T10:58:24+03:00,eform_p01_2/predictions/eform_fastfood_eform_p01_2_dim100_seed123_epochs350_predictions.csv
mp_formation_energy_per_atom,eform_p01_2,fastfood,100,1.0,456,350,0.15917002245259937,0.1686217987012987,718.0,0.1994,2026-06-23T12:10:02+03:00,2026-06-23T12:22:00+03:00,eform_p01_2/predictions/eform_fastfood_eform_p01_2_dim100_seed456_epochs350_predictions.csv
mp_formation_energy_per_atom,eform_p01_2,fastfood,80,0.8,123,350,0.19906402807100676,0.2202053051948052,718.0,0.1994,2026-06-23T10:58:24+03:00,2026-06-23T11:10:22+03:00,eform_p01_2/predictions/eform_fastfood_eform_p01_2_dim080_seed123_epochs350_predictions.csv
mp_formation_energy_per_atom,eform_p01_2,fastfood,80,0.8,456,350,0.16442964594170917,0.1632401103896104,715.0,0.1986,2026-06-23T12:22:00+03:00,2026-06-23T12:33:55+03:00,eform_p01_2/predictions/eform_fastfood_eform_p01_2_dim080_seed456_epochs350_predictions.csv
mp_formation_energy_per_atom,eform_p01_2,fastfood,60,0.6,123,350,0.22891910714679398,0.22435296103896105,721.0,0.2003,2026-06-23T11:10:22+03:00,2026-06-23T11:22:23+03:00,eform_p01_2/predictions/eform_fastfood_eform_p01_2_dim060_seed123_epochs350_predictions.csv
mp_formation_energy_per_atom,eform_p01_2,fastfood,60,0.6,456,350,0.17338495432341006,0.2182968051948052,719.0,0.1997,2026-06-23T12:33:55+03:00,2026-06-23T12:45:54+03:00,eform_p01_2/predictions/eform_fastfood_eform_p01_2_dim060_seed456_epochs350_predictions.csv
mp_formation_energy_per_atom,eform_p01_2,fastfood,50,0.5,123,350,0.22774809194379486,0.23729618181818185,713.0,0.1981,2026-06-23T11:22:23+03:00,2026-06-23T11:34:16+03:00,eform_p01_2/predictions/eform_fastfood_eform_p01_2_dim050_seed123_epochs350_predictions.csv
mp_formation_energy_per_atom,eform_p01_2,fastfood,50,0.5,456,350,0.16918003249156754,0.20956810389610386,716.0,0.1989,2026-06-23T12:45:54+03:00,2026-06-23T12:57:50+03:00,eform_p01_2/predictions/eform_fastfood_eform_p01_2_dim050_seed456_epochs350_predictions.csv
mp_formation_energy_per_atom,eform_p01_2,fastfood,45,0.45,123,350,0.22723284296807833,0.23047764285714287,707.0,0.1964,2026-06-23T11:34:16+03:00,2026-06-23T11:46:03+03:00,eform_p01_2/predictions/eform_fastfood_eform_p01_2_dim045_seed123_epochs350_predictions.csv
mp_formation_energy_per_atom,eform_p01_2,fastfood,45,0.45,456,350,0.17424863720953,0.2290008831168831,711.0,0.1975,2026-06-23T12:57:51+03:00,2026-06-23T13:09:42+03:00,eform_p01_2/predictions/eform_fastfood_eform_p01_2_dim045_seed456_epochs350_predictions.csv
mp_formation_energy_per_atom,eform_p01_2,fastfood,20,0.2,123,350,0.23952969824313186,0.25065105194805193,718.0,0.1994,2026-06-23T11:46:03+03:00,2026-06-23T11:58:01+03:00,eform_p01_2/predictions/eform_fastfood_eform_p01_2_dim020_seed123_epochs350_predictions.csv
mp_formation_energy_per_atom,eform_p01_2,fastfood,20,0.2,456,350,0.1867488335847156,0.2447871883116883,712.0,0.1978,2026-06-23T13:09:42+03:00,2026-06-23T13:21:34+03:00,eform_p01_2/predictions/eform_fastfood_eform_p01_2_dim020_seed456_epochs350_predictions.csv
mp_formation_energy_per_atom,eform_p01_2,fastfood,15,0.15,123,350,0.24129264205112122,0.24220437012987012,726.0,0.2017,2026-06-25T11:38:27+03:00,2026-06-25T11:50:33+03:00,eform_p01_2/predictions/eform_fastfood_eform_p01_2_dim015_seed123_epochs350_predictions.csv
mp_formation_energy_per_atom,eform_p01_2,fastfood,15,0.15,456,350,0.19569417327875271,0.24926616883116887,729.0,0.2025,2026-06-25T11:50:33+03:00,2026-06-25T12:02:42+03:00,eform_p01_2/predictions/eform_fastfood_eform_p01_2_dim015_seed456_epochs350_predictions.csv
mp_formation_energy_per_atom,eform_p01_2,fastfood,10,0.1,123,350,0.23672205182083417,0.23680955194805195,719.0,0.1997,2026-06-23T11:58:02+03:00,2026-06-23T12:10:01+03:00,eform_p01_2/predictions/eform_fastfood_eform_p01_2_dim010_seed123_epochs350_predictions.csv
mp_formation_energy_per_atom,eform_p01_2,fastfood,10,0.1,456,350,0.2049188785458682,0.22734717532467533,713.0,0.1981,2026-06-23T13:21:34+03:00,2026-06-23T13:33:27+03:00,eform_p01_2/predictions/eform_fastfood_eform_p01_2_dim010_seed456_epochs350_predictions.csv
mp_formation_energy_per_atom,eform_p01_3,fastfood,100,1.0,123,350,0.17613880363933276,0.2320292857142857,703.0,0.1953,2026-06-23T13:34:15+03:00,2026-06-23T13:45:58+03:00,eform_p01_3/predictions/eform_fastfood_eform_p01_3_dim100_seed123_epochs350_predictions.csv
mp_formation_energy_per_atom,eform_p01_3,fastfood,100,1.0,456,350,0.21226893316634232,0.19097057792207794,704.0,0.1956,2026-06-23T14:56:48+03:00,2026-06-23T15:08:32+03:00,eform_p01_3/predictions/eform_fastfood_eform_p01_3_dim100_seed456_epochs350_predictions.csv
mp_formation_energy_per_atom,eform_p01_3,fastfood,80,0.8,123,350,0.17992646717175376,0.21255724675324678,703.0,0.1953,2026-06-23T13:45:59+03:00,2026-06-23T13:57:42+03:00,eform_p01_3/predictions/eform_fastfood_eform_p01_3_dim080_seed123_epochs350_predictions.csv
mp_formation_energy_per_atom,eform_p01_3,fastfood,80,0.8,456,350,0.22310274090705207,0.2103563376623377,700.0,0.1944,2026-06-23T15:08:33+03:00,2026-06-23T15:20:13+03:00,eform_p01_3/predictions/eform_fastfood_eform_p01_3_dim080_seed456_epochs350_predictions.csv
mp_formation_energy_per_atom,eform_p01_3,fastfood,60,0.6,123,350,0.19753440968634095,0.2517159935064935,716.0,0.1989,2026-06-23T13:57:42+03:00,2026-06-23T14:09:38+03:00,eform_p01_3/predictions/eform_fastfood_eform_p01_3_dim060_seed123_epochs350_predictions.csv
mp_formation_energy_per_atom,eform_p01_3,fastfood,60,0.6,456,350,0.22508021475368878,0.18912461688311688,702.0,0.195,2026-06-23T15:20:13+03:00,2026-06-23T15:31:55+03:00,eform_p01_3/predictions/eform_fastfood_eform_p01_3_dim060_seed456_epochs350_predictions.csv
mp_formation_energy_per_atom,eform_p01_3,fastfood,50,0.5,123,350,0.19161428535880987,0.24777001948051947,708.0,0.1967,2026-06-23T14:09:38+03:00,2026-06-23T14:21:26+03:00,eform_p01_3/predictions/eform_fastfood_eform_p01_3_dim050_seed123_epochs350_predictions.csv
mp_formation_energy_per_atom,eform_p01_3,fastfood,50,0.5,456,350,0.24849127497145673,0.1924823051948052,708.0,0.1967,2026-06-23T15:31:55+03:00,2026-06-23T15:43:43+03:00,eform_p01_3/predictions/eform_fastfood_eform_p01_3_dim050_seed456_epochs350_predictions.csv
mp_formation_energy_per_atom,eform_p01_3,fastfood,45,0.45,123,350,0.19452461430046242,0.2548733766233766,708.0,0.1967,2026-06-23T14:21:27+03:00,2026-06-23T14:33:15+03:00,eform_p01_3/predictions/eform_fastfood_eform_p01_3_dim045_seed123_epochs350_predictions.csv
mp_formation_energy_per_atom,eform_p01_3,fastfood,45,0.45,456,350,0.2592736841979786,0.21827948701298705,708.0,0.1967,2026-06-23T15:43:43+03:00,2026-06-23T15:55:31+03:00,eform_p01_3/predictions/eform_fastfood_eform_p01_3_dim045_seed456_epochs350_predictions.csv
mp_formation_energy_per_atom,eform_p01_3,fastfood,20,0.2,123,350,0.20209050957055297,0.28990003246753243,704.0,0.1956,2026-06-23T14:33:16+03:00,2026-06-23T14:45:00+03:00,eform_p01_3/predictions/eform_fastfood_eform_p01_3_dim020_seed123_epochs350_predictions.csv
mp_formation_energy_per_atom,eform_p01_3,fastfood,20,0.2,456,350,0.25195714187429985,0.22875627922077924,708.0,0.1967,2026-06-23T15:55:31+03:00,2026-06-23T16:07:19+03:00,eform_p01_3/predictions/eform_fastfood_eform_p01_3_dim020_seed456_epochs350_predictions.csv
mp_formation_energy_per_atom,eform_p01_3,fastfood,15,0.15,123,350,0.20207262159965467,0.29658647402597405,712.0,0.1978,2026-06-25T12:02:42+03:00,2026-06-25T12:14:34+03:00,eform_p01_3/predictions/eform_fastfood_eform_p01_3_dim015_seed123_epochs350_predictions.csv
mp_formation_energy_per_atom,eform_p01_3,fastfood,15,0.15,456,350,0.25745454068965046,0.23319664285714287,702.0,0.195,2026-06-25T12:14:34+03:00,2026-06-25T12:26:16+03:00,eform_p01_3/predictions/eform_fastfood_eform_p01_3_dim015_seed456_epochs350_predictions.csv
mp_formation_energy_per_atom,eform_p01_3,fastfood,10,0.1,123,350,0.19739956744888332,0.2690367402597402,708.0,0.1967,2026-06-23T14:45:00+03:00,2026-06-23T14:56:48+03:00,eform_p01_3/predictions/eform_fastfood_eform_p01_3_dim010_seed123_epochs350_predictions.csv
mp_formation_energy_per_atom,eform_p01_3,fastfood,10,0.1,456,350,0.26669715368916513,0.22259574025974027,710.0,0.1972,2026-06-23T16:07:19+03:00,2026-06-23T16:19:09+03:00,eform_p01_3/predictions/eform_fastfood_eform_p01_3_dim010_seed456_epochs350_predictions.csv
mp_formation_energy_per_atom,eform_p01_4,fastfood,100,1.0,123,350,0.13897721100715899,0.24338615584415588,747.0,0.2075,2026-06-23T13:36:20+03:00,2026-06-23T13:48:47+03:00,eform_p01_4/predictions/eform_fastfood_eform_p01_4_dim100_seed123_epochs350_predictions.csv
mp_formation_energy_per_atom,eform_p01_4,fastfood,100,1.0,456,350,0.1811964478529262,0.17709785714285714,732.0,0.2033,2026-06-23T15:01:21+03:00,2026-06-23T15:13:33+03:00,eform_p01_4/predictions/eform_fastfood_eform_p01_4_dim100_seed456_epochs350_predictions.csv
mp_formation_energy_per_atom,eform_p01_4,fastfood,80,0.8,123,350,0.15251346332138382,0.24427661688311691,736.0,0.2044,2026-06-23T13:48:47+03:00,2026-06-23T14:01:03+03:00,eform_p01_4/predictions/eform_fastfood_eform_p01_4_dim080_seed123_epochs350_predictions.csv
mp_formation_energy_per_atom,eform_p01_4,fastfood,80,0.8,456,350,0.1830071558488271,0.18819543506493505,718.0,0.1994,2026-06-23T15:13:33+03:00,2026-06-23T15:25:31+03:00,eform_p01_4/predictions/eform_fastfood_eform_p01_4_dim080_seed456_epochs350_predictions.csv
mp_formation_energy_per_atom,eform_p01_4,fastfood,60,0.6,123,350,0.15321975309984737,0.23499106493506497,723.0,0.2008,2026-06-23T14:01:03+03:00,2026-06-23T14:13:06+03:00,eform_p01_4/predictions/eform_fastfood_eform_p01_4_dim060_seed123_epochs350_predictions.csv
mp_formation_energy_per_atom,eform_p01_4,fastfood,60,0.6,456,350,0.20199840447276074,0.19377275324675322,723.0,0.2008,2026-06-23T15:25:31+03:00,2026-06-23T15:37:34+03:00,eform_p01_4/predictions/eform_fastfood_eform_p01_4_dim060_seed456_epochs350_predictions.csv
mp_formation_energy_per_atom,eform_p01_4,fastfood,50,0.5,123,350,0.17063292205625658,0.25397824025974025,720.0,0.2,2026-06-23T14:13:06+03:00,2026-06-23T14:25:06+03:00,eform_p01_4/predictions/eform_fastfood_eform_p01_4_dim050_seed123_epochs350_predictions.csv
mp_formation_energy_per_atom,eform_p01_4,fastfood,50,0.5,456,350,0.21374651066253136,0.2174776103896104,720.0,0.2,2026-06-23T15:37:34+03:00,2026-06-23T15:49:34+03:00,eform_p01_4/predictions/eform_fastfood_eform_p01_4_dim050_seed456_epochs350_predictions.csv
mp_formation_energy_per_atom,eform_p01_4,fastfood,45,0.45,123,350,0.15240368437139296,0.2418091038961039,714.0,0.1983,2026-06-23T14:25:07+03:00,2026-06-23T14:37:01+03:00,eform_p01_4/predictions/eform_fastfood_eform_p01_4_dim045_seed123_epochs350_predictions.csv
mp_formation_energy_per_atom,eform_p01_4,fastfood,45,0.45,456,350,0.22262011047678243,0.2001998051948052,738.0,0.205,2026-06-23T15:49:34+03:00,2026-06-23T16:01:52+03:00,eform_p01_4/predictions/eform_fastfood_eform_p01_4_dim045_seed456_epochs350_predictions.csv
mp_formation_energy_per_atom,eform_p01_4,fastfood,20,0.2,123,350,0.18988352717656198,0.29092229870129876,714.0,0.1983,2026-06-23T14:37:01+03:00,2026-06-23T14:48:55+03:00,eform_p01_4/predictions/eform_fastfood_eform_p01_4_dim020_seed123_epochs350_predictions.csv
mp_formation_energy_per_atom,eform_p01_4,fastfood,20,0.2,456,350,0.2372013618132769,0.226386987012987,729.0,0.2025,2026-06-23T16:01:52+03:00,2026-06-23T16:14:01+03:00,eform_p01_4/predictions/eform_fastfood_eform_p01_4_dim020_seed456_epochs350_predictions.csv
mp_formation_energy_per_atom,eform_p01_4,fastfood,15,0.15,123,350,0.19090755125739634,0.30486106493506493,720.0,0.2,2026-06-25T12:26:16+03:00,2026-06-25T12:38:16+03:00,eform_p01_4/predictions/eform_fastfood_eform_p01_4_dim015_seed123_epochs350_predictions.csv
mp_formation_energy_per_atom,eform_p01_4,fastfood,15,0.15,456,350,0.2408484939187474,0.22783742857142858,722.0,0.2006,2026-06-25T12:38:16+03:00,2026-06-25T12:50:18+03:00,eform_p01_4/predictions/eform_fastfood_eform_p01_4_dim015_seed456_epochs350_predictions.csv
mp_formation_energy_per_atom,eform_p01_4,fastfood,10,0.1,123,350,0.18967968371521238,0.3353331168831169,746.0,0.2072,2026-06-23T14:48:55+03:00,2026-06-23T15:01:21+03:00,eform_p01_4/predictions/eform_fastfood_eform_p01_4_dim010_seed123_epochs350_predictions.csv
mp_formation_energy_per_atom,eform_p01_4,fastfood,10,0.1,456,350,0.24453143997925508,0.23889053896103898,721.0,0.2003,2026-06-23T16:14:01+03:00,2026-06-23T16:26:02+03:00,eform_p01_4/predictions/eform_fastfood_eform_p01_4_dim010_seed456_epochs350_predictions.csv
mp_formation_energy_per_atom,eform_p01_5,fastfood,100,1.0,123,350,0.1882516046462115,0.20359424675324678,734.0,0.2039,2026-06-23T16:19:13+03:00,2026-06-23T16:31:27+03:00,eform_p01_5/predictions/eform_fastfood_eform_p01_5_dim100_seed123_epochs350_predictions.csv
mp_formation_energy_per_atom,eform_p01_5,fastfood,100,1.0,456,350,0.160964190858067,0.1872191818181818,726.0,0.2017,2026-06-23T17:44:16+03:00,2026-06-23T17:56:22+03:00,eform_p01_5/predictions/eform_fastfood_eform_p01_5_dim100_seed456_epochs350_predictions.csv
mp_formation_energy_per_atom,eform_p01_5,fastfood,80,0.8,123,350,0.19162519040401094,0.18253777272727273,732.0,0.2033,2026-06-23T16:31:27+03:00,2026-06-23T16:43:39+03:00,eform_p01_5/predictions/eform_fastfood_eform_p01_5_dim080_seed123_epochs350_predictions.csv
mp_formation_energy_per_atom,eform_p01_5,fastfood,80,0.8,456,350,0.1593917846766999,0.20345767532467532,732.0,0.2033,2026-06-23T17:56:22+03:00,2026-06-23T18:08:34+03:00,eform_p01_5/predictions/eform_fastfood_eform_p01_5_dim080_seed456_epochs350_predictions.csv
mp_formation_energy_per_atom,eform_p01_5,fastfood,60,0.6,123,350,0.17955924684065394,0.2031858701298701,726.0,0.2017,2026-06-23T16:43:39+03:00,2026-06-23T16:55:45+03:00,eform_p01_5/predictions/eform_fastfood_eform_p01_5_dim060_seed123_epochs350_predictions.csv
mp_formation_energy_per_atom,eform_p01_5,fastfood,60,0.6,456,350,0.1696434428304201,0.21492301298701302,726.0,0.2017,2026-06-23T18:08:35+03:00,2026-06-23T18:20:41+03:00,eform_p01_5/predictions/eform_fastfood_eform_p01_5_dim060_seed456_epochs350_predictions.csv
mp_formation_energy_per_atom,eform_p01_5,fastfood,50,0.5,123,350,0.18789977091364563,0.18227658441558442,728.0,0.2022,2026-06-23T16:55:46+03:00,2026-06-23T17:07:54+03:00,eform_p01_5/predictions/eform_fastfood_eform_p01_5_dim050_seed123_epochs350_predictions.csv
